Ni_fraction,Co_fraction,Fe_fraction,Predicted_Overpotential,Uncertainty,AL_score,Cycle2_Predicted_Overpotential,Cycle2_Uncertainty,Cycle2_AL_score
0.300238946319684,0.3030259995701841,0.3967350541101319,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.345148093429276,0.2755883684978061,0.3792635380729179,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3252641382431637,0.2967859395837952,0.37794992217304113,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.051378074426632225,0.00852342650828055,0.9400984990650872,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.6282692284222198,0.28760321915102005,0.08412755242676019,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.032762783513055914,0.49140879259811704,0.47582842388882707,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.5223804089067757,0.048776283077544065,0.4288433080156802,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.5658898355494312,0.14494808104115353,0.2891620834094153,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.4923623966706218,0.47595073380654623,0.03168686952283196,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.5460330031037136,0.025836649458900695,0.42813034743738565,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.27222680486310963,0.46106038618827544,0.26671280894861493,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.27231523026165994,0.28834360285199023,0.4393411668863498,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.21270234739730184,0.5484391032441965,0.2388585493585016,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.16212561646200868,0.47809368171974553,0.35978070181824584,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.40598113114497336,0.19960950813907646,0.39440936071595006,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3705912183130998,0.0382019567201134,0.5912068249667869,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.5242946662088854,0.16401273141249134,0.3116926023786232,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.4450397665951535,0.3111747410325398,0.24378549237230665,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.46927007022569556,0.2766511746810573,0.25407875509324707,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
